@RELATION knnModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {trainingData/disgust,trainingData/fear,trainingData/happy}

@DATA
0.089368,0.018592,3.181332,0.173453,0.196216,0.587517,0.018939,0.135777,-26.940111,2.283813,-0.157192,0.021884,-0.552366,0.184815,-0.135309,0.132770,-0.195359,0.015761,0.040565,-0.137129,-0.124708,0.013974,0.008862,0.009946,0.006735,0.025592,0.007073,0.042081,0.002914,0.027797,0.031256,0.017440,0.005450,0.026761,0.079237,0.021926,0.190643,0.071439,0.023787,0.517552,0.013657,0.123010,2.813872,1.191000,0.752155,0.531508,0.500628,0.485534,0.400001,0.339744,0.224815,0.264518,0.296752,0.278332,0.290398,0.025413,0.016359,0.010896,0.012650,0.023131,0.009349,0.040958,0.006323,0.032480,0.033510,0.032608,0.010221,0.011182,trainingData/disgust
0.084382,0.028570,3.040415,0.180480,0.212644,0.482829,0.030912,0.117670,-28.137265,1.988545,-0.592849,0.136168,-0.421175,-0.037259,-0.410276,-0.318887,-0.247215,-0.229056,0.041828,0.375970,0.252741,0.005026,0.003971,0.007879,0.008543,0.050757,0.044794,0.067198,0.001716,0.005663,0.007957,0.003191,0.010405,0.037960,0.098780,0.032170,0.269299,0.097517,0.037452,0.629514,0.033167,0.159538,4.832535,1.291618,0.940626,0.550546,0.512802,0.463700,0.413878,0.457444,0.398104,0.384209,0.354989,0.391141,0.327463,0.008651,0.008627,0.007222,0.020794,0.055561,0.052653,0.082070,0.002165,0.008042,0.022090,0.004106,0.022444,0.020800,trainingData/fear
0.085526,0.033202,3.130309,0.179364,0.207760,0.470910,0.028170,0.128591,-26.761479,2.205034,-0.842830,0.112167,-0.253743,-0.252180,-0.460316,-0.364997,-0.443314,-0.342360,0.146731,0.462980,0.405726,0.006572,0.006567,0.006062,0.004475,0.025939,0.054605,0.066722,0.002037,0.013245,0.008878,0.001793,0.002199,0.034204,0.098803,0.036486,0.316618,0.086011,0.028607,0.626264,0.023063,0.145800,3.600662,1.014288,0.801964,0.508060,0.516895,0.430352,0.366045,0.372543,0.476450,0.433174,0.319515,0.243933,0.298778,0.011136,0.009856,0.009074,0.006816,0.035219,0.064135,0.062065,0.003952,0.020903,0.024358,0.001569,0.003577,0.017007,trainingData/fear
0.125336,0.033413,3.070509,0.235899,0.231062,0.764045,0.029228,0.199342,-27.859340,1.893895,0.067112,-0.083007,-0.472182,-0.086081,-0.348331,-0.235967,-0.230698,-0.343380,0.082457,0.324363,0.241804,0.003222,0.000704,0.006091,0.014147,0.038555,0.054072,0.070198,0.000327,0.017683,0.001463,0.001864,0.000817,0.040478,0.176487,0.033783,0.323465,0.151526,0.030334,1.088226,0.031193,0.300578,4.125325,1.165303,0.533907,0.487456,0.446478,0.504776,0.455884,0.363734,0.451596,0.380862,0.250978,0.323255,0.337050,0.005302,0.000514,0.006572,0.035573,0.052160,0.067687,0.076904,0.000294,0.035901,0.001508,0.002670,0.000695,0.020883,trainingData/fear
0.113456,0.016329,3.055139,0.220055,0.221687,0.758398,0.020742,0.207582,-27.694859,2.018243,-0.525125,0.134205,-0.387184,-0.107957,-0.318932,-0.380887,-0.259006,-0.286917,-0.192764,0.260750,0.215538,0.005566,0.001156,0.022148,0.017150,0.042196,0.052751,0.031218,0.001800,0.006805,0.003984,0.011520,0.007242,0.030214,0.148910,0.019588,0.340837,0.150676,0.047819,0.824311,0.032764,0.285553,4.026362,1.166820,0.943803,0.529388,0.448694,0.515626,0.411555,0.336715,0.372425,0.438964,0.384080,0.331944,0.323329,0.006306,0.001831,0.023719,0.024764,0.045728,0.045306,0.038055,0.002646,0.012453,0.005558,0.015309,0.012795,0.016107,trainingData/fear
0.072172,0.037558,3.064607,0.180964,0.226674,0.364055,0.027555,0.098975,-27.182571,2.576647,0.063132,-0.192481,-0.565232,-0.448286,-0.505852,-0.153710,-0.115590,-0.018542,0.154616,0.158684,0.073907,0.005381,0.001892,0.028915,0.013677,0.042150,0.009357,0.051227,0.000245,0.042734,0.007402,0.006394,0.008491,0.038532,0.090203,0.036596,0.333584,0.091050,0.032471,0.518250,0.023625,0.141877,3.984447,1.071392,0.584863,0.373016,0.486678,0.424243,0.359044,0.318536,0.350251,0.390133,0.369199,0.325214,0.253081,0.011684,0.002992,0.058749,0.029115,0.060691,0.015197,0.066843,0.000205,0.053937,0.009170,0.006849,0.017406,0.017767,trainingData/fear
0.081917,0.033685,3.032754,0.190114,0.221789,0.487131,0.037349,0.116557,-27.751950,2.005929,-0.225558,-0.237780,-0.638489,-0.080318,-0.650353,-0.417280,-0.372754,-0.228506,0.308137,0.432016,0.213422,0.003155,0.001590,0.005131,0.016798,0.030414,0.036728,0.074309,0.005094,0.031551,0.002290,0.001544,0.000628,0.036523,0.100911,0.042838,0.319119,0.094916,0.036881,0.583094,0.031977,0.156919,4.447876,1.176813,0.766689,0.671844,0.535545,0.492160,0.430184,0.357300,0.359543,0.284419,0.366987,0.369622,0.278798,0.005330,0.002316,0.006474,0.038682,0.040353,0.045841,0.056960,0.013766,0.044236,0.002732,0.001500,0.000506,0.017403,trainingData/fear
0.075908,0.038486,3.084067,0.185413,0.216460,0.405732,0.035182,0.118456,-25.979515,2.077018,-0.450448,-0.109219,-0.294653,-0.342113,-0.582267,-0.370037,-0.522873,-0.249213,0.162232,0.566258,0.348682,0.006543,0.002680,0.006076,0.003174,0.027335,0.070745,0.092372,0.002484,0.010614,0.001817,0.001939,0.000774,0.041222,0.096532,0.028653,0.320211,0.088570,0.025498,0.504579,0.031947,0.145060,2.355743,0.861255,0.899953,0.596541,0.525881,0.455955,0.485232,0.387790,0.318481,0.309329,0.336441,0.319127,0.245427,0.008381,0.004086,0.009837,0.003971,0.039659,0.081136,0.072395,0.003938,0.013510,0.002151,0.001567,0.000711,0.018386,trainingData/fear
0.082029,0.028325,3.053498,0.188508,0.218491,0.441855,0.027162,0.123320,-27.985832,2.325334,-0.358184,-0.036396,-0.227457,-0.266457,-0.397728,-0.200200,-0.197850,-0.170253,0.154809,0.382960,0.148167,0.010891,0.003830,0.009131,0.008972,0.037931,0.034183,0.101954,0.001490,0.021450,0.004401,0.003583,0.001320,0.044382,0.103648,0.031278,0.218070,0.106624,0.038746,0.615173,0.022003,0.168291,4.194679,1.055852,0.682691,0.520736,0.541033,0.484226,0.443532,0.375476,0.365393,0.483903,0.364315,0.366631,0.324100,0.016919,0.004010,0.016773,0.020631,0.045982,0.052157,0.108570,0.003147,0.035064,0.005267,0.003380,0.001706,0.027330,trainingData/fear
0.072155,0.074226,3.181714,0.169560,0.205876,0.426966,0.019589,0.127559,-25.215172,2.635708,-0.593261,-0.129392,-0.361228,-0.611267,-0.533506,-0.615183,-0.417477,0.121732,0.612283,0.525214,0.008532,0.001673,0.000660,0.006834,0.001780,0.005448,0.014472,0.049329,0.026653,0.089742,0.005249,0.002923,0.001307,0.036835,0.084007,0.050241,0.221017,0.085251,0.024143,0.492438,0.019779,0.143371,2.303107,0.852884,0.481138,0.599717,0.623966,0.440746,0.364776,0.318008,0.342394,0.259683,0.291722,0.261758,0.195238,0.001461,0.000412,0.009605,0.001863,0.006364,0.024080,0.049504,0.046168,0.044522,0.005074,0.003300,0.001340,0.012288,trainingData/fear
0.081383,0.033310,2.981617,0.187184,0.218853,0.468738,0.018451,0.121045,-27.204349,2.604942,-0.553333,-0.004943,-0.284496,-0.281076,-0.383700,-0.464114,-0.376267,-0.217464,0.034390,0.493410,0.341966,0.002971,0.001241,0.007545,0.004418,0.036279,0.069370,0.061016,0.006843,0.021656,0.002706,0.002442,0.002738,0.036386,0.086373,0.036405,0.394902,0.111597,0.044725,0.647278,0.012365,0.134390,3.814018,1.205919,0.694978,0.634499,0.569888,0.434532,0.447243,0.367483,0.405602,0.392586,0.284326,0.361886,0.359605,0.004016,0.001680,0.007572,0.006023,0.043208,0.077743,0.045694,0.011779,0.023564,0.003594,0.001773,0.003686,0.013129,trainingData/fear
0.081988,0.034832,3.076223,0.174325,0.205769,0.386557,0.040464,0.120574,-26.626609,2.338593,-0.993420,-0.161253,-0.141108,-0.484790,-0.524865,-0.369517,-0.395570,-0.269408,0.063814,0.448033,0.276928,0.006638,0.002416,0.008438,0.016189,0.039302,0.048325,0.036830,0.001931,0.017814,0.002886,0.011509,0.004127,0.032054,0.097249,0.040178,0.331455,0.082713,0.028890,0.531301,0.031428,0.134595,3.571940,0.899483,0.776130,0.579979,0.467972,0.412562,0.251129,0.267059,0.484964,0.545109,0.326092,0.393447,0.392025,0.009339,0.003190,0.011650,0.033139,0.049978,0.062472,0.041447,0.002049,0.026046,0.003356,0.025072,0.006046,0.015285,trainingData/fear
0.073024,0.044128,3.149611,0.173450,0.215763,0.352612,0.023861,0.107400,-26.171301,2.529204,-0.661083,0.095168,-0.643932,-0.418886,-0.480052,-0.524884,-0.281943,-0.006735,0.514367,0.426066,0.004845,0.002079,0.001259,0.006580,0.002089,0.019802,0.014570,0.040356,0.013890,0.093961,0.004095,0.012098,0.003912,0.039950,0.090044,0.029590,0.220917,0.086000,0.028870,0.448888,0.023025,0.132738,3.037669,0.958743,0.722826,0.363438,0.475055,0.446543,0.292353,0.360950,0.285013,0.371229,0.301353,0.307018,0.225233,0.003595,0.001485,0.007443,0.002450,0.024299,0.021723,0.056530,0.014250,0.045014,0.004942,0.026702,0.008798,0.015724,trainingData/fear
0.089354,0.028106,3.108646,0.195431,0.214929,0.634831,0.030231,0.143893,-26.705881,1.928272,-0.373701,0.005391,-0.375161,-0.221967,-0.568403,-0.322906,-0.245343,-0.150985,0.075026,0.250843,0.161297,0.005520,0.001701,0.008033,0.010095,0.033530,0.036194,0.039852,0.001087,0.015610,0.006043,0.019131,0.019056,0.032745,0.112523,0.026769,0.297497,0.102419,0.025783,0.767849,0.031803,0.177760,3.992962,1.057636,0.984811,0.565548,0.430692,0.511489,0.456794,0.405203,0.381736,0.443014,0.422057,0.361843,0.304892,0.011071,0.002375,0.014383,0.026444,0.041783,0.047338,0.039151,0.001588,0.026190,0.010511,0.044085,0.038721,0.015310,trainingData/fear
0.091824,0.038225,3.075484,0.187891,0.212258,0.511938,0.019524,0.146398,-25.872691,2.115033,-0.751339,0.358627,-0.244608,-0.393090,-0.291097,-0.358531,-0.504986,-0.214086,0.156690,0.351143,0.278735,0.009734,0.001625,0.007071,0.004310,0.030446,0.059344,0.053795,0.001919,0.005989,0.007181,0.008569,0.003556,0.031304,0.096272,0.031403,0.336154,0.095771,0.040310,0.654516,0.014141,0.156641,3.063887,1.080739,0.726794,0.484645,0.574590,0.474850,0.374332,0.281245,0.476383,0.398190,0.274121,0.270319,0.319241,0.013698,0.001985,0.010353,0.004645,0.043648,0.060402,0.054523,0.003968,0.010024,0.011603,0.013301,0.006171,0.015511,trainingData/fear
0.093690,0.028517,3.066049,0.211886,0.225299,0.657341,0.035110,0.150976,-26.907013,1.801231,-0.087658,-0.251960,-0.490393,-0.302483,-0.567272,-0.182423,-0.319549,-0.178371,0.157081,0.257471,0.238216,0.010799,0.002051,0.004256,0.003544,0.016981,0.052545,0.081198,0.000628,0.015799,0.003307,0.007057,0.014710,0.040232,0.123553,0.026982,0.326415,0.111597,0.034878,0.924559,0.022367,0.213286,3.934264,1.210097,0.845800,0.505532,0.585145,0.453757,0.496307,0.345589,0.554391,0.426252,0.322019,0.359472,0.380615,0.025581,0.003153,0.005375,0.004766,0.019261,0.075610,0.089371,0.000871,0.030512,0.004663,0.013213,0.030346,0.022297,trainingData/fear
0.116507,0.029617,3.080353,0.216788,0.222061,0.540735,0.024007,0.167238,-27.265131,1.874922,-0.731972,0.051352,-0.349717,-0.376759,-0.360151,-0.356228,-0.379546,-0.196158,0.127596,0.422798,0.241853,0.008387,0.002134,0.004666,0.004497,0.031883,0.045507,0.068165,0.005787,0.012878,0.004830,0.003001,0.001070,0.033131,0.148106,0.030050,0.283757,0.133130,0.039624,0.682726,0.021058,0.220546,4.335799,0.932979,1.043215,0.537376,0.551530,0.546240,0.464943,0.281048,0.500121,0.347106,0.285637,0.316396,0.368481,0.014184,0.002479,0.005510,0.011850,0.050033,0.062613,0.054082,0.013046,0.016476,0.008272,0.003934,0.000992,0.014566,trainingData/fear
0.081127,0.063006,3.099582,0.196148,0.221238,0.501586,0.017582,0.117090,-25.438188,2.100151,-0.057146,-0.276739,-0.483196,-0.274307,-0.657111,-0.424638,-0.415195,-0.022806,0.386651,0.374127,0.224020,0.002182,0.001516,0.003082,0.004083,0.011873,0.020917,0.102614,0.001436,0.047400,0.009440,0.007106,0.002796,0.040831,0.084858,0.039779,0.284423,0.080986,0.022230,0.554922,0.017115,0.136462,2.910377,1.088055,0.563466,0.397469,0.457648,0.490807,0.315943,0.314744,0.468216,0.277332,0.248396,0.250207,0.257021,0.002672,0.001794,0.003291,0.009005,0.017892,0.031257,0.086177,0.001946,0.054065,0.016242,0.013796,0.005629,0.017027,trainingData/fear
0.112527,0.033488,3.056498,0.203942,0.212051,0.667521,0.031246,0.174729,-27.061355,2.051468,-0.303973,0.010019,-0.572002,-0.037243,-0.416863,-0.304687,-0.159733,-0.275198,0.104538,0.286980,0.216482,0.005421,0.001408,0.004142,0.005369,0.047393,0.059401,0.046580,0.000581,0.005440,0.008898,0.013008,0.005598,0.034865,0.150733,0.035550,0.292077,0.142888,0.034710,0.910137,0.036363,0.253115,4.232939,1.262743,0.835367,0.659110,0.697570,0.490010,0.363427,0.411073,0.437871,0.474933,0.251800,0.274321,0.322624,0.008331,0.001681,0.003662,0.010682,0.055411,0.064478,0.053412,0.000770,0.005901,0.016660,0.025337,0.011501,0.017448,trainingData/fear
0.122718,0.045099,3.020230,0.224567,0.224214,0.652828,0.032034,0.168759,-26.630878,1.804318,-0.628587,0.038502,-0.226494,-0.286682,-0.209187,-0.280020,-0.340811,-0.165447,0.140044,0.381919,0.163004,0.002296,0.002179,0.005651,0.004979,0.042122,0.042832,0.060774,0.003068,0.011141,0.007104,0.002994,0.001410,0.033808,0.148816,0.042516,0.345207,0.138876,0.047527,0.867605,0.030506,0.229739,4.196221,1.201988,0.901826,0.632863,0.565664,0.477412,0.353728,0.361486,0.467587,0.444680,0.328779,0.353343,0.309154,0.003020,0.003286,0.006703,0.008319,0.052858,0.065539,0.087845,0.004453,0.017044,0.012420,0.003918,0.001379,0.022739,trainingData/fear
0.103023,0.029417,3.085860,0.209487,0.219741,0.669901,0.025967,0.174968,-27.269424,1.786423,-0.585298,0.005727,-0.391364,-0.165979,-0.473385,-0.303347,-0.256300,-0.261759,0.198730,0.457737,0.232197,0.004674,0.004465,0.008365,0.001452,0.026935,0.036310,0.092312,0.002880,0.015017,0.004371,0.003217,0.002168,0.036961,0.140890,0.029336,0.298077,0.132231,0.037395,0.857007,0.021953,0.249742,4.062808,0.990890,1.029335,0.609365,0.591079,0.503341,0.412865,0.318896,0.363431,0.366305,0.281073,0.328013,0.283160,0.008089,0.008199,0.012812,0.001260,0.045221,0.046832,0.096331,0.006778,0.028330,0.008392,0.003640,0.002774,0.022080,trainingData/fear
0.093852,0.023234,2.933189,0.201894,0.223942,0.652483,0.032911,0.142072,-28.321126,1.735838,-0.336932,0.049071,-0.579922,0.046045,-0.585290,-0.245748,-0.103349,0.039119,0.338588,0.276359,0.012835,0.004256,0.002182,0.007979,0.002661,0.032844,0.020465,0.086896,0.003860,0.023821,0.007794,0.006595,0.005897,0.035542,0.109861,0.027498,0.333440,0.099128,0.042570,0.640876,0.039104,0.168368,5.263809,0.834246,1.005373,0.521009,0.484257,0.487482,0.389054,0.469538,0.434638,0.328703,0.293321,0.370194,0.260404,0.006400,0.002748,0.008221,0.003368,0.051516,0.032705,0.092355,0.005389,0.030905,0.009761,0.008539,0.009444,0.024379,trainingData/fear
0.107673,0.035167,2.948937,0.231680,0.230890,0.663828,0.032661,0.163337,-28.148941,1.738183,-0.012897,-0.177041,-0.309846,-0.250186,-0.371318,-0.121769,-0.254033,-0.269296,0.027319,0.222422,0.255895,0.002478,0.000691,0.007958,0.014547,0.032099,0.049381,0.090381,0.000357,0.020219,0.005283,0.003759,0.001530,0.044480,0.149058,0.052634,0.378766,0.129668,0.035589,0.902829,0.037066,0.236067,4.271600,1.276763,0.670960,0.492687,0.518736,0.466924,0.442785,0.308398,0.369099,0.324560,0.237223,0.296859,0.286481,0.003697,0.000516,0.011175,0.030599,0.038853,0.054695,0.105577,0.000321,0.028229,0.010753,0.006371,0.001681,0.029892,trainingData/fear
0.120287,0.019335,3.061676,0.257214,0.240558,0.760893,0.025693,0.206499,-28.290363,1.620906,0.138524,-0.067275,-0.381599,-0.231279,-0.249033,-0.279051,-0.268123,-0.217250,0.026822,0.217438,0.262047,0.001825,0.000743,0.004231,0.007041,0.054901,0.051744,0.059324,0.000425,0.011951,0.005110,0.002036,0.001567,0.038706,0.155588,0.024909,0.324492,0.142586,0.037190,0.947530,0.029475,0.270118,3.293770,1.201891,0.680762,0.590005,0.585200,0.440027,0.477648,0.324981,0.378901,0.292681,0.226232,0.231316,0.268537,0.001846,0.000829,0.005033,0.011379,0.058796,0.050108,0.066076,0.000568,0.026847,0.014008,0.002510,0.001913,0.020729,trainingData/fear
0.151788,0.052740,3.048957,0.262758,0.236477,0.889895,0.020181,0.264275,-26.436142,1.949808,-0.133660,-0.179955,-0.486949,-0.198774,-0.225901,-0.192099,-0.093315,-0.142799,0.103887,0.232184,0.043518,0.010438,0.001933,0.006039,0.010240,0.037231,0.044299,0.052598,0.000946,0.004848,0.004943,0.014672,0.015573,0.034107,0.178775,0.051423,0.319341,0.160068,0.038698,1.000233,0.019744,0.296486,3.985844,1.067771,0.930736,0.518582,0.619913,0.401662,0.385442,0.354449,0.479463,0.370455,0.287653,0.372221,0.316357,0.016664,0.002127,0.008040,0.021193,0.039231,0.067145,0.062961,0.001207,0.007308,0.008305,0.028559,0.032201,0.016871,trainingData/fear
0.079850,0.060560,3.049762,0.180477,0.214383,0.415131,0.027223,0.104945,-26.708058,2.290406,-0.451540,0.111905,-0.233435,-0.502860,-0.472805,-0.242449,-0.242220,-0.414974,0.019082,0.411785,0.323572,0.002734,0.013245,0.009404,0.013469,0.042431,0.048599,0.081282,0.000604,0.013055,0.001594,0.002129,0.000979,0.042186,0.098660,0.062110,0.272452,0.094950,0.041318,0.688877,0.027393,0.135686,4.061777,0.946771,0.647010,0.574549,0.621426,0.417335,0.471493,0.366258,0.349291,0.314650,0.266545,0.316246,0.290616,0.002803,0.022517,0.014340,0.022634,0.055575,0.048295,0.064985,0.001122,0.014990,0.001235,0.002816,0.000744,0.017205,trainingData/fear
0.076357,0.044980,3.046091,0.189747,0.225941,0.458552,0.032610,0.119709,-26.218976,1.992105,-0.670830,0.011041,-0.348054,-0.088971,-0.451896,-0.540270,-0.403121,-0.383974,0.219392,0.613931,0.310258,0.002754,0.014925,0.004768,0.002212,0.024424,0.044088,0.112035,0.002620,0.010210,0.002144,0.002381,0.001156,0.041554,0.083840,0.032756,0.420614,0.083333,0.026912,0.518023,0.044133,0.141959,4.242772,0.819630,0.973415,0.499719,0.518343,0.436705,0.349165,0.320453,0.417638,0.317149,0.255867,0.436421,0.215144,0.002553,0.023079,0.007366,0.002619,0.035122,0.049151,0.079022,0.002372,0.013149,0.002921,0.004640,0.001684,0.019515,trainingData/fear
0.078467,0.035882,3.045860,0.194838,0.227467,0.401626,0.027386,0.107884,-27.154514,2.237508,-0.065574,-0.138831,-0.550236,-0.269403,-0.608441,-0.455752,-0.406280,-0.235553,0.200149,0.327707,0.329133,0.002759,0.001248,0.004522,0.015046,0.031875,0.060797,0.064964,0.000374,0.025891,0.003127,0.004675,0.002596,0.038983,0.093579,0.035531,0.306888,0.085291,0.027887,0.457131,0.018428,0.127361,4.134138,0.862928,0.646387,0.597133,0.434262,0.536447,0.353141,0.340058,0.365586,0.442238,0.294641,0.295452,0.296857,0.003390,0.001494,0.006319,0.043226,0.045050,0.075306,0.057876,0.000341,0.033003,0.004399,0.013032,0.006210,0.015568,trainingData/fear
0.076086,0.044750,3.084324,0.184732,0.225200,0.394316,0.033637,0.095369,-26.643406,2.219926,-0.267464,-0.182001,-0.536828,-0.126979,-0.482341,-0.422615,-0.288541,-0.229838,0.174001,0.435027,0.258426,0.004589,0.001140,0.004107,0.003194,0.033175,0.071635,0.068639,0.002405,0.014642,0.004530,0.005323,0.007558,0.039920,0.095912,0.046467,0.193676,0.084381,0.026622,0.529491,0.027867,0.140470,3.994284,0.870174,0.739319,0.493399,0.506323,0.558470,0.410164,0.337529,0.487255,0.378742,0.236551,0.325796,0.359436,0.007020,0.001376,0.005666,0.006077,0.047925,0.086347,0.062672,0.005826,0.022785,0.009117,0.010991,0.015506,0.016696,trainingData/fear
0.150326,0.020821,3.056160,0.268574,0.239580,0.796452,0.020595,0.243611,-28.038244,1.929689,-0.530538,-0.157083,-0.644823,-0.233973,-0.335515,-0.256855,-0.002728,-0.088875,0.148113,0.276216,0.083150,0.006358,0.002322,0.004297,0.003886,0.031643,0.044777,0.045958,0.000909,0.011349,0.013372,0.012375,0.017517,0.032151,0.178137,0.025074,0.344293,0.167978,0.047460,0.809039,0.018052,0.296329,4.730246,1.008207,0.825730,0.593950,0.540183,0.443546,0.434098,0.305377,0.483281,0.467934,0.334425,0.271658,0.293954,0.007428,0.002992,0.004659,0.008072,0.045285,0.069981,0.052522,0.001550,0.016559,0.023122,0.017355,0.027917,0.018268,trainingData/fear
0.078613,0.027415,2.962728,0.196749,0.230527,0.412092,0.031999,0.108005,-28.099529,2.309262,0.177386,-0.113584,-0.508119,-0.334903,-0.502844,-0.272598,-0.291936,-0.092854,0.161664,0.310191,0.229917,0.003483,0.001107,0.008406,0.019726,0.018819,0.041219,0.103446,0.000383,0.025400,0.007882,0.003849,0.002312,0.043275,0.100697,0.031802,0.449349,0.096472,0.032410,0.508891,0.027245,0.136076,4.095310,0.927539,0.541869,0.573071,0.568578,0.486955,0.414556,0.297948,0.378002,0.320617,0.239119,0.289261,0.219575,0.003803,0.001316,0.010162,0.061960,0.031283,0.046645,0.087718,0.000436,0.029862,0.013101,0.004085,0.003676,0.023300,trainingData/fear
0.080827,0.042418,3.172524,0.183484,0.218432,0.439396,0.025769,0.117964,-26.305546,2.322006,-0.598437,-0.015663,-0.519386,-0.343237,-0.389444,-0.334191,-0.331571,-0.197592,0.185966,0.495768,0.218046,0.002780,0.006632,0.003937,0.008114,0.043694,0.022730,0.061372,0.003496,0.016101,0.009802,0.008741,0.007777,0.035501,0.093521,0.037793,0.205172,0.090156,0.029892,0.567019,0.024269,0.150156,3.340736,1.013692,0.807497,0.534960,0.558988,0.444764,0.391002,0.385457,0.426619,0.407871,0.322871,0.383198,0.312354,0.003136,0.008973,0.003611,0.024728,0.061191,0.033142,0.060383,0.006246,0.024753,0.015183,0.015792,0.015889,0.013802,trainingData/fear
0.075465,0.041729,2.905576,0.194354,0.227785,0.441534,0.043579,0.107588,-27.448342,2.066899,-0.353654,-0.137189,-0.297043,-0.112227,-0.425007,-0.394580,-0.238330,0.065205,0.341686,0.331833,0.085469,0.001406,0.001971,0.010903,0.001535,0.027352,0.024149,0.104040,0.003942,0.043144,0.007335,0.002691,0.000875,0.044743,0.097544,0.040575,0.453620,0.096418,0.029273,0.528467,0.039673,0.153994,4.991906,0.811732,0.795886,0.503948,0.418139,0.369912,0.581155,0.391765,0.347149,0.343669,0.340866,0.226578,0.268122,0.001146,0.003641,0.016834,0.001594,0.045598,0.042825,0.113799,0.005430,0.061715,0.014548,0.003145,0.000740,0.025792,trainingData/fear
0.103274,0.021801,2.974768,0.229816,0.230339,0.713442,0.038937,0.186834,-29.125992,1.659156,0.154731,0.031104,-0.373869,-0.135859,-0.291723,-0.214437,-0.195694,-0.245753,0.156950,0.247690,0.123844,0.003512,0.001103,0.008842,0.010762,0.054748,0.041209,0.060293,0.003534,0.017747,0.001893,0.002578,0.001060,0.035838,0.139791,0.027866,0.342514,0.142453,0.033714,0.917731,0.055457,0.254362,4.592673,1.144907,0.714186,0.585059,0.609656,0.349788,0.452444,0.434210,0.411050,0.342642,0.366154,0.300369,0.292312,0.006145,0.001142,0.010338,0.026508,0.053922,0.059272,0.053083,0.010369,0.031554,0.001873,0.003109,0.001461,0.014880,trainingData/fear
0.088335,0.035121,3.075006,0.199364,0.225755,0.630555,0.039309,0.143248,-28.043698,1.990856,-0.503017,-0.061322,-0.304881,-0.435756,-0.344331,-0.385705,-0.244974,0.013607,0.247318,0.483869,0.096652,0.001795,0.004987,0.005903,0.001616,0.039002,0.022635,0.058443,0.004129,0.023904,0.005652,0.007838,0.003932,0.031217,0.119266,0.038864,0.283146,0.115407,0.035057,0.830028,0.053966,0.211669,4.827352,0.967892,1.033875,0.489743,0.554801,0.456691,0.390368,0.377303,0.545360,0.322993,0.222053,0.290107,0.246120,0.002097,0.010761,0.008848,0.001570,0.052398,0.030009,0.043729,0.008053,0.035624,0.010828,0.020949,0.010213,0.013364,trainingData/fear
